DATAFLOW,LAST UPDATE,freq,stk_flow,partner,hazard,wst_oper,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Canada,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2020,964,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Canada,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2021,885,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Canada,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2022,12,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Canada,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2018,882,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Canada,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2019,855,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Canada,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2020,964,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Canada,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2021,885,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Canada,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2022,12,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Canada,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2021,293,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Canada,Other,Waste treatment,Tonne,European Union - 27 countries (from 2020),2021,293,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Hazardous,Disposal,Tonne,European Union - 27 countries (from 2020),2013,8389,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Hazardous,Disposal,Tonne,European Union - 27 countries (from 2020),2014,12571,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Hazardous,Disposal,Tonne,European Union - 27 countries (from 2020),2015,17107,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Hazardous,Disposal,Tonne,European Union - 27 countries (from 2020),2016,16561,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Hazardous,Disposal,Tonne,European Union - 27 countries (from 2020),2017,92976,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Hazardous,Disposal,Tonne,European Union - 27 countries (from 2020),2018,18515,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Hazardous,Disposal,Tonne,European Union - 27 countries (from 2020),2019,15877,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Hazardous,Disposal,Tonne,European Union - 27 countries (from 2020),2020,16724,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Hazardous,Disposal,Tonne,European Union - 27 countries (from 2020),2021,14717,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Hazardous,Disposal,Tonne,European Union - 27 countries (from 2020),2022,28838,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Hazardous,Recovery,Tonne,European Union - 27 countries (from 2020),2013,30087,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Hazardous,Recovery,Tonne,European Union - 27 countries (from 2020),2014,37563,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Hazardous,Recovery,Tonne,European Union - 27 countries (from 2020),2015,40751,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Hazardous,Recovery,Tonne,European Union - 27 countries (from 2020),2016,47075,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Hazardous,Recovery,Tonne,European Union - 27 countries (from 2020),2017,76530,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Hazardous,Recovery,Tonne,European Union - 27 countries (from 2020),2018,67858,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Hazardous,Recovery,Tonne,European Union - 27 countries (from 2020),2019,92871,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Hazardous,Recovery,Tonne,European Union - 27 countries (from 2020),2020,100512,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Hazardous,Recovery,Tonne,European Union - 27 countries (from 2020),2021,82035,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Hazardous,Recovery,Tonne,European Union - 27 countries (from 2020),2022,90633,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Hazardous,Waste treatment,Tonne,European Union - 27 countries (from 2020),2013,38475,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Hazardous,Waste treatment,Tonne,European Union - 27 countries (from 2020),2014,50134,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Hazardous,Waste treatment,Tonne,European Union - 27 countries (from 2020),2015,57859,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Hazardous,Waste treatment,Tonne,European Union - 27 countries (from 2020),2016,63637,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Hazardous,Waste treatment,Tonne,European Union - 27 countries (from 2020),2017,169506,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Hazardous,Waste treatment,Tonne,European Union - 27 countries (from 2020),2018,86374,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Hazardous,Waste treatment,Tonne,European Union - 27 countries (from 2020),2019,108747,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Hazardous,Waste treatment,Tonne,European Union - 27 countries (from 2020),2020,117237,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Hazardous,Waste treatment,Tonne,European Union - 27 countries (from 2020),2021,96753,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Hazardous,Waste treatment,Tonne,European Union - 27 countries (from 2020),2022,119472,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Hazardous,Waste treatment not allocated,Tonne,European Union - 27 countries (from 2020),2016,0,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Hazardous and non-hazardous - total,Disposal,Tonne,European Union - 27 countries (from 2020),2013,195172,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Hazardous and non-hazardous - total,Disposal,Tonne,European Union - 27 countries (from 2020),2014,198538,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Hazardous and non-hazardous - total,Disposal,Tonne,European Union - 27 countries (from 2020),2015,196014,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Hazardous and non-hazardous - total,Disposal,Tonne,European Union - 27 countries (from 2020),2016,194335,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Hazardous and non-hazardous - total,Disposal,Tonne,European Union - 27 countries (from 2020),2017,259503,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Hazardous and non-hazardous - total,Disposal,Tonne,European Union - 27 countries (from 2020),2018,73552,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Hazardous and non-hazardous - total,Disposal,Tonne,European Union - 27 countries (from 2020),2019,43922,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Hazardous and non-hazardous - total,Disposal,Tonne,European Union - 27 countries (from 2020),2020,38397,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Hazardous and non-hazardous - total,Disposal,Tonne,European Union - 27 countries (from 2020),2021,17604,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Hazardous and non-hazardous - total,Disposal,Tonne,European Union - 27 countries (from 2020),2022,29406,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2013,151685,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2014,176651,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2015,230243,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2016,299448,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2017,351979,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2018,469460,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2019,540044,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2020,558628,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2021,473463,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2022,451785,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2013,346858,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2014,375188,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2015,426258,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2016,493783,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2017,611481,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2018,543014,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2019,583967,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2020,597029,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2021,491066,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2022,481193,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Hazardous and non-hazardous - total,Waste treatment not allocated,Tonne,European Union - 27 countries (from 2020),2016,0,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Other,Disposal,Tonne,European Union - 27 countries (from 2020),2013,186785,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Other,Disposal,Tonne,European Union - 27 countries (from 2020),2014,185967,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Other,Disposal,Tonne,European Union - 27 countries (from 2020),2015,178907,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Other,Disposal,Tonne,European Union - 27 countries (from 2020),2016,177772,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Other,Disposal,Tonne,European Union - 27 countries (from 2020),2017,166527,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Other,Disposal,Tonne,European Union - 27 countries (from 2020),2018,55037,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Other,Disposal,Tonne,European Union - 27 countries (from 2020),2019,28046,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Other,Disposal,Tonne,European Union - 27 countries (from 2020),2020,21674,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Other,Disposal,Tonne,European Union - 27 countries (from 2020),2021,2886,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Other,Disposal,Tonne,European Union - 27 countries (from 2020),2022,569,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2013,121598,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2014,139088,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2015,189492,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2016,252374,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2017,275449,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2018,401602,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2019,447174,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2020,458117,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2021,391427,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2022,361150,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Other,Waste treatment,Tonne,European Union - 27 countries (from 2020),2013,308383,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Other,Waste treatment,Tonne,European Union - 27 countries (from 2020),2014,325055,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Other,Waste treatment,Tonne,European Union - 27 countries (from 2020),2015,368399,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Other,Waste treatment,Tonne,European Union - 27 countries (from 2020),2016,430147,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Other,Waste treatment,Tonne,European Union - 27 countries (from 2020),2017,441974,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Other,Waste treatment,Tonne,European Union - 27 countries (from 2020),2018,456640,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Other,Waste treatment,Tonne,European Union - 27 countries (from 2020),2019,475220,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Other,Waste treatment,Tonne,European Union - 27 countries (from 2020),2020,479791,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Other,Waste treatment,Tonne,European Union - 27 countries (from 2020),2021,394314,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Switzerland,Other,Waste treatment,Tonne,European Union - 27 countries (from 2020),2022,361719,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Cameroon,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2013,80,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Cameroon,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2014,20,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Cameroon,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2013,80,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Cameroon,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2014,20,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Cameroon,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2013,80,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Cameroon,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2014,20,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Cameroon,Other,Waste treatment,Tonne,European Union - 27 countries (from 2020),2013,80,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Cameroon,Other,Waste treatment,Tonne,European Union - 27 countries (from 2020),2014,20,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,China,Hazardous,Recovery,Tonne,European Union - 27 countries (from 2020),2016,0,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,China,Hazardous,Recovery,Tonne,European Union - 27 countries (from 2020),2017,57,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,China,Hazardous,Waste treatment,Tonne,European Union - 27 countries (from 2020),2016,0,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,China,Hazardous,Waste treatment,Tonne,European Union - 27 countries (from 2020),2017,57,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,China,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2013,6456,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,China,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2014,4095,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,China,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2015,5325,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,China,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2016,22409,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,China,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2017,3076,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,China,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2018,100,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,China,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2013,6456,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,China,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2014,4095,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,China,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2015,5325,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,China,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2016,22409,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,China,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2017,3076,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,China,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2018,100,
